PMX Bone Weight
-0.05668,13.72582,-0.02547995,0.468118,0.1132239,0.8763824,上半身,上半身2,下半身,操作中心,0.4543623,0.3629147,0.1827231,0,False,0,0,0,0,0,0,0,0,0
-0.13121,13.74316,0.01399005,0.2182259,0.1393132,0.9659034,上半身,上半身2,下半身,操作中心,0.4605188,0.3699034,0.1695778,0,False,0,0,0,0,0,0,0,0,0
-0.13265,13.8685,0.0005900573,0.2015535,0.09318744,0.9750345,上半身,上半身2,下半身,操作中心,0.4804627,0.4080223,0.111515,0,False,0,0,0,0,0,0,0,0,0
0,13.84898,-0.05652994,-4.436588E-07,0.02556855,0.9996731,上半身,上半身2,下半身,操作中心,0.473196,0.3965329,0.1302711,0,False,0,0,0,0,0,0,0,0,0
0,13.71371,-0.05615994,8.540374E-06,0.1242946,0.9922454,上半身,上半身2,下半身,操作中心,0.4546431,0.3609062,0.1844508,0,False,0,0,0,0,0,0,0,0,0
-0.24413,13.86364,-0.003329943,-0.1474534,0.1014524,0.9838521,上半身,上半身2,下半身,操作中心,0.4843601,0.3945592,0.1210807,0,False,0,0,0,0,0,0,0,0,0
-0.24146,13.74676,0.009700051,-0.1539171,0.1373268,0.9784942,上半身,上半身2,下半身,操作中心,0.4650569,0.3562616,0.1786816,0,False,0,0,0,0,0,0,0,0,0
-0.37201,13.85746,-0.03596994,-0.3235795,0.09201724,0.9417161,上半身,上半身2,下半身,操作中心,0.4916101,0.3788323,0.1295576,0,False,0,0,0,0,0,0,0,0,0
-0.36931,13.74642,-0.02527995,-0.3159783,0.1281075,0.9400778,上半身,上半身2,下半身,操作中心,0.4756442,0.3441002,0.1802556,0,False,0,0,0,0,0,0,0,0,0
0,17.01521,0.14283,-1.038668E-06,0.1366715,0.9906164,首,上半身2,頭,左肩,0.6591898,0.2716605,0.06835543,0.0007942865,False,0,0,0,0,0,0,0,0,0
-0.07113999,17.01483,0.13068,-0.3244994,0.1428517,0.9350367,首,上半身2,頭,右肩,0.6591898,0.2716605,0.06835543,0.0007942865,False,0,0,0,0,0,0,0,0,0
-0.06798999,17.14275,0.1127001,-0.3274441,0.1069792,0.9387949,首,上半身2,頭,首,0.7751857,0.1168345,0.1079798,0,False,0,0,0,0,0,0,0,0,0
-0.13808,17.01031,0.09839005,-0.570426,0.1561124,0.8063766,首,上半身2,頭,右肩,0.702198,0.239995,0.05678842,0.001018526,False,0,0,0,0,0,0,0,0,0
-0.132,17.13973,0.07766005,-0.5758197,0.1038189,0.8109582,首,頭,上半身2,右肩,0.7798643,0.1209915,0.09908494,5.92095E-05,False,0,0,0,0,0,0,0,0,0
